,Top,Bas,Int,Can,Herb,Omn,Loop,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust,network
,-0.653846154,0.9,0.046783626,0.235294118,-0.927710843,0.590909091,0.352941176,0.296119668,0.226987985,0.037793761,0.560826928,-0.196098431,-0.406813533,-0.254977904,-0.301022993,0.235952981,-0.046552841,fezouata
,-1,1.1,0.087719298,0.176470588,-0.891566265,0.509090909,0.352941176,-1,-1,-1,0.536414408,-0.19666565,-0.51086331,-0.256269802,-0.292216804,0.27436753,0.079094551,fezouata
,-1,0.9,0.099415205,-0.470588235,-0.951807229,0.618181818,-0.235294118,-1,-1,-1,0.650130898,-0.213372036,-0.254040141,-0.309771191,-0.31681031,0.285438817,-0.275806688,fezouata
,-1,0.2,0.140350877,-0.235294118,-0.939759036,0.636363636,0.294117647,0.470774092,-0.003970587,-0.491875409,0.761584468,-0.239678411,-0.295794551,-0.353071991,-0.362497769,0.323334008,-0.284029441,fezouata
,-1,0.5,0.122807018,0.235294118,-0.939759036,0.572727273,0.823529412,-1,-1,-1,0.771043912,-0.196605331,-0.444300805,-0.301278116,-0.305981328,0.306917084,0.147091355,fezouata
,-1,0.7,0.111111111,0.882352941,-0.987951807,0.672727273,1.117647059,-1,-1,-1,1.099962635,-0.184151645,-0.527900764,-0.313235875,-0.331534309,0.251513195,0.259425861,fezouata
,-1,0.1,0.14619883,-0.117647059,-0.927710843,0.636363636,0.117647059,-1,-1,-1,0.811478102,-0.206480122,-0.359864114,-0.319685051,-0.333559277,0.245402165,-0.135314617,fezouata
,-1,0.2,0.140350877,0.117647059,-0.927710843,0.627272727,-0.117647059,-1,-1,-1,0.787071296,-0.215920093,-0.335271878,-0.330443475,-0.35871977,0.242177524,-0.052765652,fezouata
,-1,0.60776699,0.116504854,0.300399772,-0.963679963,0.644307149,1.068817818,-1,-1,-1,0.901732909,-0.205838455,-0.410715725,-0.332281454,-0.334033372,0.298528081,0.057611789,fezouata
,-1,0.507281553,0.122381196,0.12307253,-0.903146567,0.543821712,0.241290691,-1,-1,-1,0.625517198,-0.19768416,-0.356900185,-0.303136277,-0.342327809,0.277715154,-0.083685929,fezouata
,-1,0.5,0.122807018,-0.058823529,-0.891566265,0.572727273,-0.294117647,0.134597156,-0.162421071,-0.446246039,0.789752096,-0.205400988,-0.356434785,-0.276569971,-0.307831466,0.248307679,-0.02205468,fezouata
,-1,0.4,0.128654971,0.647058824,-0.939759036,0.645454545,1.294117647,-1,-1,-1,0.785595459,-0.222671076,-0.523662142,-0.298967742,-0.320957984,0.327525471,0.103282064,fezouata
,-1,0.5,0.122807018,0.470588235,-0.975903614,0.636363636,0.823529412,-1,-1,-1,0.874875563,-0.19606853,-0.373972501,-0.329117145,-0.33830545,0.275417656,0.067972662,fezouata
,-1,0.2,0.140350877,0.352941176,-0.963855422,0.663636364,0.764705882,0.155608215,-0.212569609,-0.491875409,0.929892304,-0.211973616,-0.328677316,-0.313277843,-0.335459118,0.252640854,0.022460226,fezouata
,-1,-0.2,0.16374269,0.647058824,-0.963855422,0.681818182,-0.058823529,0.260663507,-1,-0.529157319,1.090118158,-0.196058217,-0.408967002,-0.273266431,-0.305118635,0.250685035,-0.003437855,fezouata
,-1,1.110194175,0.087123148,0.714163335,-0.915253246,0.543821712,1.30525414,-1,-1,-1,0.598634982,-0.201731837,-0.512123983,-0.288118323,-0.302231786,0.26892457,0.191842304,fezouata
,-1,0.3,0.134502924,0.235294118,-0.843373494,0.545454545,0.647058824,-1,-1,-1,0.898360535,-0.207275722,-0.33207202,-0.230438673,-0.215936827,0.335736663,0.015136064,fezouata
,-1,0.4,0.128654971,0.176470588,-0.939759036,0.636363636,0.352941176,0.302685624,-0.477677769,-0.446246039,0.705900151,-0.205272488,-0.380605823,-0.297085221,-0.335842876,0.257051603,-0.088087432,fezouata
,-1,0.7,0.111111111,0.705882353,-0.819277108,0.527272727,0.647058824,-1,-1,-1,0.597365879,-0.21877134,-0.342649635,-0.318811233,-0.310924554,0.2468294,0.135064496,fezouata
,-1,0.7,0.111111111,0.529411765,-0.987951807,0.618181818,0.529411765,-1,-1,-1,0.707398552,-0.22842218,-0.479079311,-0.311041394,-0.340159295,0.300809102,-0.006893238,fezouata
,-1,0.4,0.128654971,0.470588235,-0.915662651,0.618181818,0.823529412,0.176619273,0.044644462,-0.446246039,0.923439812,-0.212144129,-0.501962647,-0.289984646,-0.298875738,0.290469751,0.057959973,fezouata
,-1,0.808737864,0.104752172,0.241290691,-0.866826529,0.543821712,0.004854369,-1,-1,-1,0.533654343,-0.204012856,-0.434503087,-0.258041832,-0.273581401,0.236075561,0.049827007,fezouata
,-1,1.3,0.076023392,0.529411765,-0.915662651,0.518181818,0.588235294,-1,-1,-1,0.459928447,-0.208128114,-0.434995215,-0.282822825,-0.319382889,0.282997221,-0.003240589,fezouata
,-1,0.406796117,0.128257537,0.241290691,-0.987893321,0.708252427,0.182181611,0.170616114,-0.265394684,-0.460354003,0.993917221,-0.235406548,-0.267057761,-0.244881508,-0.255329378,0.26637562,0.01317199,fezouata
,-1,0.4,0.128654971,0.647058824,-0.855421687,0.554545455,0.588235294,-1,-1,-1,0.710200583,-0.190497117,-0.527826719,-0.217537417,-0.249459211,0.260651457,0.212758371,fezouata
,-1,0.205825243,0.14001022,0.418617933,-0.927359925,0.60776699,2.132781268,-1,-1,-1,0.788463047,-0.241537191,-0.369977031,-0.356033751,-0.34667611,0.383459831,-0.010405491,fezouata
,-1,0.507281553,0.122381196,-0.290691034,-0.963679963,0.589496911,-0.468018275,-1,-1,-1,0.838671016,-0.206823501,-0.412144928,-0.251769551,-0.302026407,0.272332032,-0.031694887,fezouata
,-1,1.4,0.070175439,0.705882353,-0.927710843,0.554545455,1,-1,-1,-1,0.657461255,-0.203497549,-0.454067209,-0.288193274,-0.313352883,0.258942187,0.158634937,fezouata
,-1,0.4,0.128654971,0.529411765,-0.951807229,0.590909091,0.941176471,-1,-1,-1,0.941984913,-0.206823398,-0.452944606,-0.243227868,-0.258684895,0.326157779,0.127282674,fezouata
,-1,1,0.093567251,0,-0.855421687,0.554545455,-0.117647059,-1,-1,-1,0.448009764,-0.212285507,-0.354001799,-0.302251792,-0.337905698,0.234961634,-0.06656231,fezouata
,-0.961538462,0.6,0.111111111,0.647058824,-0.951807229,0.609090909,0.941176471,0.18650683,-0.328168573,-0.420652131,0.714127793,-0.208201022,-0.385687205,-0.301721213,-0.316888415,0.284921334,0.046077332,fezouata
,-0.961538462,1,0.087719298,0.235294118,-0.939759036,0.563636364,0.058823529,0.386729858,-0.169800765,-0.387419549,0.636927115,-0.212989667,-0.385829712,-0.221967721,-0.237097943,0.30582788,0.122542439,fezouata
,-1,0.918536585,0.098331194,0.42553802,-0.890508375,0.542172949,0.960114778,0.194312796,-0.071809038,-0.397908227,0.762895539,-0.203526624,-0.313554448,-0.242240173,-0.279517617,0.360766967,0.08924993,fezouata
,-1,1.1,0.087719298,0.117647059,-0.939759036,0.518181818,0.235294118,-1,-1,-1,0.805855538,-0.204240493,-0.323813019,-0.175393709,-0.202542277,0.328471821,0.146965752,fezouata
,-0.692307692,0.8,0.058479532,0.294117647,-0.915662651,0.618181818,-0.117647059,0.442990874,0.392701893,-0.019335753,0.653463185,-0.236263818,-0.490603326,-0.295580873,-0.3148876,0.312014624,-0.041503795,fezouata
,-1,0.6,0.116959064,0.235294118,-0.915662651,0.554545455,1.058823529,-1,-1,-1,0.65015208,-0.211093177,-0.387659193,-0.339614358,-0.380465573,0.294652083,-0.040924974,fezouata
,-0.923076923,0.7,0.099415205,0,-0.927710843,0.545454545,0.823529412,0.323696682,-0.02765017,-0.304508269,0.770492519,-0.20392621,-0.395785741,-0.331563449,-0.380384098,0.301415675,-0.028290965,fezouata
,-1,0.8,0.105263158,0.529411765,-0.927710843,0.609090909,1.470588235,-1,-1,-1,0.695047546,-0.216581707,-0.422563378,-0.313017063,-0.320703951,0.291295578,0.075219748,fezouata
,-1,0.4,0.128654971,0.235294118,-0.927710843,0.663636364,0.411764706,-1,-1,-1,0.784651036,-0.204020764,-0.408110072,-0.274364614,-0.29600353,0.287098311,0.083622238,fezouata
,-1,0.5,0.122807018,0.470588235,-0.903614458,0.645454545,1.235294118,-1,-1,-1,0.68417565,-0.211504674,-0.534951203,-0.302413601,-0.362376453,0.289668657,0.08678474,fezouata
,-1,0.7,0.111111111,0.588235294,-0.903614458,0.590909091,0.882352941,-1,-1,-1,0.824841775,-0.20865583,-0.536962633,-0.265511264,-0.295625137,0.327618014,0.104884207,fezouata
,-0.69081404,0.909223301,0.0518651,0.359508852,-0.878933209,0.489011474,1.24614506,0.318929468,0.147727726,-0.022743905,0.575712552,-0.202227758,-0.388279952,-0.340994615,-0.362066845,0.305909334,0.044148662,fezouata
,-0.461538462,0.3,0.052631579,0.235294118,-0.951807229,0.654545455,0.529411765,0.363434989,0.168988132,0.066372895,0.889992409,-0.224558801,-0.39842545,-0.276569482,-0.287671119,0.320258045,-0.005944174,fezouata
,-0.269230769,0.8,-0.005847953,-0.058823529,-0.927710843,0.563636364,0.235294118,0.291012814,0.049299607,0.144789832,0.656540156,-0.243729424,-0.265818811,-0.37293328,-0.381492045,0.259703923,-0.232590949,fezouata
,-1,1.2,0.081871345,0.294117647,-0.915662651,0.581818182,0.352941176,-1,-1,-1,0.565250191,-0.206139511,-0.422666528,-0.297768784,-0.337797638,0.247161335,0.04267673,fezouata
,-1,0.8,0.105263158,0.411764706,-0.951807229,0.618181818,1.294117647,-1,-1,-1,0.730832983,-0.184905422,-0.492984666,-0.255209725,-0.290980763,0.296452914,0.170640679,fezouata
,-1,0.5,0.122807018,0.529411765,-0.951807229,0.554545455,1.058823529,-1,-1,-1,1.179954811,-0.196793833,-0.525083766,-0.288792005,-0.300925703,0.321565014,0.114473942,fezouata
,-0.961538462,0.3,0.128654971,0.058823529,-0.939759036,0.618181818,0.588235294,0.066715275,-0.028208511,-0.475507926,0.901993739,-0.229042622,-0.252806194,-0.253640957,-0.244870813,0.277403227,-0.085650288,fezouata
,-1,1.7,0.052631579,0.529411765,-0.939759036,0.554545455,1.058823529,-1,-1,-1,0.530763036,-0.189056207,-0.451839067,-0.287537062,-0.306394594,0.371458045,0.131479435,fezouata
,-1,0.8,0.105263158,0.705882353,-0.939759036,0.572727273,1.117647059,-1,-1,-1,0.877117241,-0.204446948,-0.524705882,-0.237987107,-0.248914665,0.279084102,0.273335622,fezouata
,-1,0.8,0.105263158,0.352941176,-0.831325301,0.554545455,1,-1,-1,-1,0.480199072,-0.185531267,-0.398564589,-0.297932481,-0.36643542,0.281610678,-0.014222056,fezouata
,-1,1,0.093567251,0.529411765,-0.831325301,0.545454545,1.352941176,-1,-1,-1,0.493218679,-0.218701827,-0.415637474,-0.251602159,-0.283799019,0.330668808,0.113577085,fezouata
,-1,0.1,0.14619883,0.294117647,-0.927710843,0.636363636,0.529411765,-1,-1,-1,1.120721458,-0.212465202,-0.428068026,-0.247951888,-0.263873562,0.315012235,0.136802769,fezouata
,-0.769230769,0.2,0.105263158,0.117647059,-0.939759036,0.618181818,0.529411765,0.334202212,0.059478441,-0.162770499,0.863492856,-0.22256962,-0.255754129,-0.375772189,-0.354599387,0.260995485,-0.079746299,fezouata
,-1,0.406796117,0.128257537,-0.054254712,-0.963679963,0.644307149,0.477727013,-1,-1,-1,0.980033798,-0.207784747,-0.403194209,-0.23329032,-0.244936316,0.304599758,0.062760666,fezouata
,-1,0.9,0.099415205,0.294117647,-0.915662651,0.563636364,0.294117647,-1,-1,-1,0.707358361,-0.186026976,-0.339653717,-0.290487314,-0.330854026,0.263877411,-0.008774056,fezouata
,-1,0.5,0.122807018,0.705882353,-0.963855422,0.645454545,0.823529412,-1,-1,-1,0.752122264,-0.194168993,-0.424790422,-0.251551438,-0.27836471,0.268388538,0.175318563,fezouata
,-1,0.5,0.122807018,0.117647059,-0.891566265,0.590909091,0.176470588,-1,-1,-1,0.578724152,-0.196032887,-0.482855223,-0.326872294,-0.364577355,0.239515169,-0.052391216,fezouata
,-1,0.105339806,0.145886561,0.595945174,-0.842613171,0.534686673,1.009708738,-1,-1,-1,0.745443839,-0.196724843,-0.553611845,-0.268772464,-0.29590745,0.261067711,0.179956215,fezouata
,-1,1.009708738,0.092999489,0.182181611,-0.891039888,0.598631951,-0.054254712,-1,-1,-1,0.488201291,-0.191035252,-0.393867929,-0.343877271,-0.369841397,0.250320746,-0.110533274,fezouata
,-1,0.5,0.122807018,0.647058824,-0.927710843,0.618181818,1.117647059,-1,-1,-1,0.757026637,-0.209077173,-0.466983456,-0.246513882,-0.273431945,0.267996427,0.156053578,fezouata
,-0.730769231,1.8,0.005847953,0.294117647,-0.915662651,0.527272727,1.411764706,0.37931419,0.263965812,0.050190549,0.480419416,-0.218104533,-0.308727046,-0.317123379,-0.279924356,0.42006598,0.007546069,fezouata
,-1,1.4,0.070175439,0.176470588,-0.915662651,0.527272727,0.176470588,-1,-1,-1,0.501380337,-0.202338449,-0.36858581,-0.250801019,-0.2796587,0.272030424,0.002950403,fezouata
,-1,1,0.093567251,0.176470588,-0.903614458,0.554545455,0.647058824,-1,-1,-1,0.779188803,-0.186175843,-0.429100281,-0.278621123,-0.28679673,0.330927762,0.187156413,fezouata
,-0.69081404,0.60776699,0.069494124,-0.231581953,-0.927359925,0.598631951,-0.231581953,0.354918723,0.708494477,-0.044479502,0.6631519,-0.221647311,-0.391620505,-0.290820294,-0.35351694,0.289372912,-0.143914901,fezouata
,-1,0.7,0.111111111,0.235294118,-0.891566265,0.509090909,0.176470588,-1,-1,-1,0.58845227,-0.238287835,-0.54199591,-0.217230543,-0.245220196,0.336712901,0.031040497,fezouata
,-1,0.004854369,0.151762902,0.595945174,-0.915253246,0.662577229,0.773272416,-1,-1,-1,0.89408267,-0.203535685,-0.402458874,-0.304963102,-0.304385889,0.30643521,0.103062888,fezouata
,-1,0.7,0.111111111,0.235294118,-0.903614458,0.554545455,0.352941176,-1,-1,-1,0.749158068,-0.208047395,-0.456399864,-0.255182697,-0.294173321,0.29211803,0.078961571,fezouata
,-1,1.4,0.070175439,0.352941176,-0.963855422,0.527272727,0.352941176,-1,-1,-1,0.575428803,-0.190469049,-0.433852153,-0.258468258,-0.293519266,0.271098684,0.050703606,fezouata
,-1,0.9,0.099415205,0.588235294,-0.879518072,0.536363636,0.529411765,-1,-1,-1,0.629171226,-0.211659415,-0.486105395,-0.278927544,-0.270261853,0.303727079,0.176851875,fezouata
,-0.692307692,1.2,0.035087719,0.176470588,-0.939759036,0.545454545,0.411764706,0.282550026,0.612211984,0.016249182,0.812441919,-0.223552798,-0.277071309,-0.272618633,-0.286329045,0.321793955,-0.115288432,fezouata
,-1,0.8,0.105263158,0.058823529,-0.843373494,0.563636364,0.352941176,0.120589784,-0.134598905,-0.408964129,0.596387107,-0.189720655,-0.411643483,-0.242888163,-0.260019958,0.242135896,0.005086034,fezouata
,-1,0.9,0.099415205,0.117647059,-0.891566265,0.581818182,0.647058824,-1,-1,-1,0.523575255,-0.197382465,-0.441406811,-0.293980584,-0.337370446,0.261907656,-0.027222246,fezouata
,-1,0.8,0.105263158,0.294117647,-0.915662651,0.609090909,1.294117647,-1,-1,-1,0.562669725,-0.222342645,-0.478637213,-0.311241383,-0.343887739,0.31558123,0.059674031,fezouata
,-1,1.009708738,0.092999489,0.477727013,-0.878933209,0.552956752,-0.054254712,-1,-1,-1,0.525002469,-0.187825014,-0.419089282,-0.307556586,-0.354630405,0.226483169,-0.001916214,fezouata
,-1,0,0.152046784,0.882352941,-0.975903614,0.690909091,1.117647059,-1,-1,-1,1.064654872,-0.190138811,-0.434961074,-0.294445967,-0.325752242,0.294016092,0.209506892,fezouata
,-0.423076923,0,0.064327485,0.117647059,-0.939759036,0.709090909,0.235294118,0.251461584,0.040374627,0.00605924,0.857413186,-0.196956403,-0.380743381,-0.325618281,-0.365810345,0.215379103,0.009455245,fezouata
,-1,0.7,0.111111111,0.352941176,-0.939759036,0.581818182,1.235294118,-1,-1,-1,0.819721775,-0.172640149,-0.432153467,-0.310562923,-0.314631988,0.303578146,0.160137629,fezouata
,-1,0.60776699,0.116504854,0.241290691,-0.927359925,0.571226831,0.714163335,-1,-1,-1,0.858435666,-0.191896182,-0.501082789,-0.314108491,-0.335978517,0.280195544,0.088084689,fezouata
,-1,0.4,0.128654971,0.294117647,-0.939759036,0.663636364,-0.235294118,-1,-1,-1,0.848591334,-0.218243449,-0.4082927,-0.304299614,-0.351949319,0.248143005,-0.05333029,fezouata
,-1,1,0.093567251,0.058823529,-0.939759036,0.572727273,-0.058823529,-1,-1,-1,0.662339255,-0.193918638,-0.316976056,-0.289857458,-0.328647636,0.253443464,0.002668162,fezouata
,-1,0.9,0.099415205,0.117647059,-0.915662651,0.527272727,0.294117647,-1,-1,-1,0.636244253,-0.212379034,-0.346804962,-0.306691567,-0.306516192,0.268707308,-0.123439005,fezouata
,-0.84540702,1.210679612,0.057741441,0.300399772,-0.951573283,0.552956752,-0.231581953,0.437156398,0.178631646,-0.117141128,0.678271342,-0.220551903,-0.272442328,-0.326276779,-0.272449441,0.272577627,0.030021253,fezouata
,-1,0.6,0.116959064,0,-0.927710843,0.609090909,0,0.260663507,-1,-0.43304892,0.786470179,-0.20228256,-0.39413779,-0.258196184,-0.299152106,0.279036019,-0.023535913,fezouata
,-1,0.6,0.116959064,-0.294117647,-0.939759036,0.5,-0.294117647,0.142476303,0.100291337,-0.43304892,0.869047346,-0.233919644,-0.353714121,-0.214709058,-0.230546814,0.309335559,-0.051178789,fezouata
,-0.884615385,1,0.076023392,0.058823529,-0.78313253,0.454545455,-0.176470588,0.163689391,0.227219617,-0.192032386,0.421893689,-0.208111559,-0.361787411,-0.175261251,-0.229467395,0.211876814,-0.058727801,fezouata
,-1,0.909223301,0.09887583,0.359508852,-0.963679963,0.562091792,1.009708738,-1,-1,-1,0.684103244,-0.195577152,-0.52641621,-0.208556865,-0.245160209,0.279859201,0.220259227,fezouata
,-1,0.909223301,0.09887583,0.536836094,-0.842613171,0.489011474,1.837235865,-1,-1,-1,0.535377895,-0.196812238,-0.436174868,-0.261912987,-0.273827656,0.406131997,0.084175018,fezouata
,-1,0.7,0.111111111,0.529411765,-0.831325301,0.536363636,0.176470588,0.334820184,-0.328168573,-0.420652131,0.625070173,-0.205143799,-0.348329446,-0.297706473,-0.35063569,0.237527615,-0.008056826,fezouata
,-1,1.4,0.070175439,0.588235294,-0.975903614,0.572727273,0.823529412,-1,-1,-1,0.764978841,-0.181613843,-0.462062782,-0.264465542,-0.26624922,0.275411695,0.26628331,fezouata
,-1,0.4,0.128654971,0.411764706,-0.951807229,0.618181818,1.411764706,-1,-1,-1,0.848078189,-0.205707159,-0.409566278,-0.271079459,-0.265712204,0.295400025,0.168843787,fezouata
,-1,1.1,0.087719298,0.588235294,-0.927710843,0.581818182,0.647058824,-1,-1,-1,0.670674834,-0.205740989,-0.431329387,-0.311925708,-0.310437248,0.287343808,0.031340544,fezouata
,-1,0.8,0.105263158,0.470588235,-0.927710843,0.590909091,0.470588235,-1,-1,-1,0.773105173,-0.212121109,-0.377055018,-0.303225407,-0.28400736,0.298462116,0.120082551,fezouata
,-0.769230769,0.5,0.087719298,0.411764706,-0.915662651,0.609090909,0.470588235,0.458414645,-0.056705339,-0.054265311,0.839461574,-0.229427265,-0.299381145,-0.356434082,-0.313347921,0.26997111,-0.056585141,fezouata
,-0.884055265,1.009708738,0.075370465,0.182181611,-0.963679963,0.534686673,0.182181611,0.248541743,-0.251570853,-0.192032386,0.621265141,-0.203573783,-0.48129832,-0.258906414,-0.30385597,0.255970518,0.0116943,fezouata
,-1,0.9,0.099415205,0.235294118,-0.963855422,0.609090909,0.294117647,-1,-1,-1,0.972634526,-0.197906789,-0.450738103,-0.305901176,-0.332831813,0.257481947,0.103847979,fezouata
,-1,0.4,0.128654971,0.529411765,-0.855421687,0.590909091,0.235294118,-1,-1,-1,0.704814414,-0.210676418,-0.375803686,-0.266714971,-0.294991264,0.282358226,0.07039678,fezouata
,-1,0.4,0.128654971,0.470588235,-0.915662651,0.627272727,0.823529412,-1,-1,-1,0.807470945,-0.19815868,-0.453230298,-0.332331655,-0.36530169,0.277615828,0.077988927,fezouata
,-1,0.6,0.116959064,0.294117647,-0.927710843,0.572727273,0.941176471,-1,-1,-1,0.758696548,-0.207408291,-0.426461501,-0.271120697,-0.315546001,0.261206543,0.10101101,fezouata
,-1,1.8,0.046783626,0.117647059,-0.891566265,0.463636364,0.882352941,-1,-1,-1,0.419849858,-0.181886558,-0.38224239,-0.254953439,-0.305345241,0.282913991,-0.040466912,fezouata
,-1,0.8,0.105263158,0.352941176,-0.951807229,0.590909091,-0.176470588,0.197630332,-0.377350574,-0.387419549,0.531005257,-0.204065065,-0.401069238,-0.19113418,-0.230681901,0.218914072,0.065961662,fezouata
,-1,0.7,0.111111111,0.529411765,-0.86746988,0.490909091,0.235294118,0.334820184,-0.018727394,-0.420652131,0.79916108,-0.204390206,-0.402420434,-0.304305226,-0.304790171,0.324886602,0.093287039,fezouata
,-1,0.30631068,0.134133878,0.714163335,-0.963679963,0.635172109,1.600799543,-1,-1,-1,0.706837181,-0.206905607,-0.331538308,-0.311035,-0.326904017,0.429829109,0.086083635,fezouata
,-1,0.6,0.116959064,0.294117647,-0.939759036,0.572727273,0.705882353,-1,-1,-1,0.668621979,-0.204395372,-0.432426868,-0.212320182,-0.232794943,0.278345205,0.173651926,fezouata
,-1,0.8,0.105263158,0.117647059,-0.891566265,0.563636364,0.588235294,-1,-1,-1,0.649018728,-0.202784293,-0.436013691,-0.260819007,-0.274347694,0.285432456,-0.025163749,fezouata
,-0.576923077,0.7,0.046783626,0.352941176,-0.903614458,0.590909091,1.117647059,0.415605391,0.146602177,0.06073936,0.61521216,-0.210578967,-0.333442081,-0.309109458,-0.340634124,0.269159066,-0.010595648,fezouata
,-1,0.507281553,0.122381196,0.241290691,-0.818399813,0.498146514,0.595945174,0.149428492,-0.205078336,-0.420652131,0.565774069,-0.190389949,-0.465362471,-0.245204149,-0.293482465,0.298658235,0.034050838,fezouata
,-1,0.7,0.111111111,0.588235294,-0.927710843,0.609090909,0.529411765,-1,-1,-1,0.842485233,-0.203560791,-0.415343058,-0.246419116,-0.274279184,0.305180281,0.07778735,fezouata
,-1,1,0.093567251,0.529411765,-0.951807229,0.581818182,0.411764706,-1,-1,-1,0.684422178,-0.214866656,-0.453912901,-0.30181581,-0.308117078,0.297321809,0.042356384,fezouata
